Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975847.7877,-0.2490,0.0763,0.7689,0.0000,0.0000,0.0000,0.0000
1771975847.8384,-0.2490,0.0763,0.7689,0.0000,0.0000,0.0000,0.0000
1771975847.8877,-0.2490,0.0763,0.7689,0.0000,0.0000,0.0000,0.0000
1771975847.9388,-0.2490,0.0763,0.7689,0.0000,0.0000,0.0000,0.0000
1771975847.9887,-0.2490,0.0763,0.7689,0.0000,0.0000,0.0000,0.0000
1771975848.7422,0.2682,0.0730,0.8051,0.6397,-0.2089,-0.0463,-0.6046
1771975849.1947,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.3456,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.3951,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.4453,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.4964,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.5457,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.5967,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.7475,0.2682,0.0730,0.8051,0.6476,-0.2114,-0.0469,-0.6121
1771975849.7977,0.2788,0.0753,0.8357,0.6461,0.2110,0.0468,0.6107
1771975849.8478,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975849.9985,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.0483,0.2682,0.0730,0.8051,0.6512,-0.2126,-0.0472,-0.6155
1771975850.4507,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.5013,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.5519,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.6010,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.6513,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.7015,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975850.8538,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.0036,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.0539,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.1037,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.1544,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.2039,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.2552,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.3047,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.7570,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.8072,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975851.8576,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.0083,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.0585,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.1089,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.1590,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.3098,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.3599,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
1771975852.4103,0.2788,0.0753,0.8357,0.0000,0.0000,0.0000,0.0000
