Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975933.9647,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.0154,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.0649,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.1162,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.1655,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.2159,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.2662,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.3167,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.3671,-0.2638,0.0766,0.7505,98.6425,0.4305,-24.3387,-98.6416
1771975934.4170,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.4676,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.5171,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.5685,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.6183,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.6678,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.7181,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.7691,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.8189,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975934.8692,-0.2659,0.0769,0.7557,0.1107,-0.0409,0.0045,0.1029
1771975934.9202,-0.2659,0.0769,0.7557,0.0000,0.0000,0.0000,0.0000
1771975934.9704,-0.2638,0.0766,0.7505,0.1109,0.0410,-0.0045,-0.1031
1771975935.0203,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.0700,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.1210,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.1704,-0.2638,0.0766,0.7505,31.3851,15.3844,-7.9614,-27.3558
1771975935.2218,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.2708,-0.2638,0.0766,0.7505,89.9749,8.6639,-26.4690,-89.5568
1771975935.3218,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.3722,-0.2638,0.0766,0.7505,0.0000,0.0000,0.0000,0.0000
1771975935.4219,-0.2659,0.0769,0.7557,0.1120,-0.0414,0.0046,0.1041
1771975935.4721,-0.2638,0.0766,0.7505,0.1111,0.0410,-0.0045,-0.1032
1771975936.1758,0.3041,0.0752,0.8338,0.7769,0.2725,0.0513,0.7276
1771975936.2254,0.2906,0.0727,0.7977,0.7766,-0.2724,-0.0513,-0.7273
1771975936.2767,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.3271,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.3766,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.4277,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.4777,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.5272,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.5776,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.6275,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.6784,0.2906,0.0727,0.7977,28.3239,20.8398,-8.7367,-19.1820
1771975936.7288,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.7788,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.8287,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.8787,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975936.9297,0.3027,0.0750,0.8309,0.6926,0.2371,0.0455,0.6508
1771975936.9791,0.2906,0.0727,0.7977,0.7168,-0.2454,-0.0471,-0.6735
1771975937.0303,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.0796,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.1308,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.1801,0.3075,0.0764,0.8432,0.9843,0.3429,0.0753,0.9226
1771975937.3313,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.3818,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.4317,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.4816,0.3041,0.0752,0.8338,0.7735,0.2713,0.0511,0.7244
1771975937.5331,0.2906,0.0727,0.7977,0.7486,-0.2626,-0.0494,-0.7011
1771975937.5830,0.3075,0.0764,0.8432,98.5817,11.8866,-24.6100,-97.8624
1771975937.6324,0.2906,0.0727,0.7977,0.9815,-0.3419,-0.0751,-0.9200
1771975937.6834,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.7339,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.7835,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.8339,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.8841,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.9342,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975937.9845,0.3041,0.0752,0.8338,0.7655,0.2685,0.0506,0.7169
1771975938.1862,0.3041,0.0752,0.8338,0.7612,0.2670,0.0503,0.7128
1771975938.3372,0.2906,0.0727,0.7977,0.7594,-0.2663,-0.0501,-0.7111
1771975938.3863,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.4367,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.4870,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.5376,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.5877,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.6384,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.6879,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.7387,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.7887,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975938.9897,0.2906,0.0727,0.7977,0.7574,-0.2657,-0.0500,-0.7093
1771975939.0394,0.3041,0.0752,0.8338,0.7761,0.2722,0.0513,0.7268
1771975939.0897,0.2906,0.0727,0.7977,0.7661,-0.2687,-0.0506,-0.7174
1771975939.1402,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.1903,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.2405,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.2913,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.3414,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.3914,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.4423,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.5919,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.6430,0.2915,0.0728,0.7994,48.9848,9.6961,-10.3735,-48.0156
1771975939.6930,0.2906,0.0727,0.7977,0.0387,-0.0181,-0.0025,-0.0342
1771975939.7432,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.7936,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
1771975939.8442,0.2906,0.0727,0.7977,0.0000,0.0000,0.0000,0.0000
