Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975792.6364,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.6871,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.7362,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.7875,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.8371,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.8873,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.9381,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975792.9886,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.0382,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.0887,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.1386,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.1889,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.2387,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.2897,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.3403,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.3899,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.4400,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.4904,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.5405,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.5913,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.6412,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.6917,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.7414,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.7923,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.8425,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.8925,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.9424,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975793.9929,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.0427,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.0935,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.1437,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.1939,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.2436,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.2939,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.3450,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.3947,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.4454,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.4960,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.5458,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.5955,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.6456,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.6960,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.7470,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.7965,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.8472,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.8979,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.9475,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975794.9979,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.0482,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.0978,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.1487,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.1988,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.2486,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.2996,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.3490,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.3993,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.4500,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.4997,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.5504,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.6007,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.6506,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.7008,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.7515,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.8017,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.8525,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.9021,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975795.9525,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.0026,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.0528,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.1027,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.1531,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.2034,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.2539,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.3037,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.3547,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.4046,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.4546,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.5058,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.5558,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
1771975796.6061,0.2283,0.0728,0.7681,0.0000,0.0000,0.0000,0.0000
