Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771976212.8625,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976212.9129,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976212.9629,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.0125,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.0637,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.1140,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.1634,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.2139,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.2645,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.3145,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.3646,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.4152,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.4646,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.5156,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.5660,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.6163,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.6666,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.7159,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.7674,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.8168,0.1715,0.0742,0.7793,89.9112,17.3929,-26.2924,-88.2128
1771976213.8676,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.9174,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976213.9680,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.0182,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.0688,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.1187,0.1713,0.0738,0.7794,0.0051,-0.0046,-0.0093,0.0023
1771976214.1693,0.1715,0.0742,0.7793,0.0050,0.0045,0.0092,-0.0022
1771976214.2192,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.2697,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.3194,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.3693,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.4193,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.4699,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.5207,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.5702,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.6210,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.6707,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.7220,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.7714,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.8213,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.8726,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.9227,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976214.9722,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.0226,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.0736,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.1235,0.1713,0.0738,0.7794,0.0051,-0.0046,-0.0094,0.0023
1771976215.1738,0.1715,0.0742,0.7793,0.0051,0.0045,0.0093,-0.0023
1771976215.2236,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.2740,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.3245,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.3747,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.4252,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.4746,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.5252,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.5755,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.6259,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.6762,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.7265,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.7759,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.8266,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.8766,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.9270,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976215.9769,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.0272,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.0781,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.1279,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.1782,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.2284,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.2792,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.3289,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.3790,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.4296,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.4799,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.5300,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.5800,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.6314,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.6817,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
1771976216.7306,0.1715,0.0742,0.7793,0.0000,0.0000,0.0000,0.0000
