Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975969.0230,0.2119,0.0761,0.7861,0.4766,0.1303,0.0501,0.4584
1771975969.0733,0.2053,0.0735,0.7629,0.4801,-0.1313,-0.0505,-0.4618
1771975969.1237,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.1737,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.2245,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.2745,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.4746,0.2053,0.0735,0.7629,0.9516,-0.2460,-0.0888,-0.9193
1771975969.7261,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.7765,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.8271,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975969.9774,0.2053,0.0735,0.7629,0.7973,-0.2130,-0.0672,-0.7683
1771975970.1278,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975970.4800,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975970.5306,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975970.5811,0.2175,0.0779,0.8085,0.9353,0.2418,0.0873,0.9035
1771975970.6303,0.2053,0.0735,0.7629,0.9580,-0.2477,-0.0894,-0.9255
1771975970.6804,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975970.8316,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975970.9829,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.0322,0.2053,0.0735,0.7629,83.3221,-5.9511,-24.6214,-83.1093
1771975971.2840,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.3336,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.3839,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.5854,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.6358,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.6861,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.7362,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975971.7867,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975972.1381,0.2119,0.0761,0.7861,0.4820,0.1318,0.0507,0.4636
1771975972.1890,0.2119,0.0761,0.7861,0.0000,0.0000,0.0000,0.0000
1771975972.2392,0.2053,0.0735,0.7629,0.4805,-0.1314,-0.0505,-0.4622
1771975972.2891,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975972.3390,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
